"0.048163","0.032968","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.051597","0.042624","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"0.048896","0.047145","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"0.047964","0.055257","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"0.046672","0.033988","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"0.048115","0.054105","K00018","glycerate dehydrogenase [EC:1.1.1.29]"
"0.046676","0.043578","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.046011","0.046374","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.047995","0.045643","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.050666","0.05063","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"0.051533","0.044177","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"0.050474","0.05319","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.046853","0.056912","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"0.050637","0.050644","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.051278","0.048779","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"0.044271","0.05662","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.04634","0.053427","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.04999","0.051282","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"0.049077","0.045481","K00174","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]"
"0.049164","0.045237","K00175","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]"
"0.050725","0.048012","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"0.048769","0.047951","K00239","succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
"0.051372","0.043074","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
"0.0043448","0.023655","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"0.048561","0.049457","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.051827","0.043457","K00266","glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]"
"0.05061","0.050742","K00287","dihydrofolate reductase [EC:1.5.1.3]"
"0.049259","0.050672","K00297","methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]"
"0.049002","0.040432","K00336","NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]"
"0.04719","0.046511","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"0.048272","0.05268","K00384","thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"0.050798","0.04683","K00432","glutathione peroxidase [EC:1.11.1.9]"
"0.049876","0.053383","K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"0.047129","0.052078","K00526","ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"0.049471","0.051464","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"0.041398","0.04054","K00549","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"0.041823","0.05239","K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"0.04855","0.053156","K00560","thymidylate synthase [EC:2.1.1.45]"
"0.048534","0.055543","K00566","tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]"
"0.052334","0.049707","K00588","caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"
"0.050618","0.048114","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]"
"0.051903","0.049095","K00602","phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"
"0.048698","0.053946","K00604","methionyl-tRNA formyltransferase [EC:2.1.2.9]"
"0.053531","0.048025","K00609","aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"
"0.052189","0.048812","K00615","transketolase [EC:2.2.1.1]"
"0.052064","0.0488","K00625","phosphate acetyltransferase [EC:2.3.1.8]"
"0.04954","0.050802","K00640","serine O-acetyltransferase [EC:2.3.1.30]"
"0.047761","0.053598","K00645","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"
"0.044054","0.058452","K00648","3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"0.052735","0.044615","K00651","homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]"
"0.045401","0.055158","K00652","8-amino-7-oxononanoate synthase [EC:2.3.1.47]"
"0.043539","0.051698","K00655","1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]"
"0.051658","0.048467","K00656","formate C-acetyltransferase [EC:2.3.1.54]"
"0.047411","0.054025","K00677","UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]"
"0.040513","0.054256","K00688","glycogen phosphorylase [EC:2.4.1.1]"
"0.027601","0.0060687","K00689","dextransucrase [EC:2.4.1.5]"
"0.038705","0.056178","K00700","1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
"0.045891","0.053359","K00703","starch synthase [EC:2.4.1.21]"
"0.04817","0.052552","K00705","4-alpha-glucanotransferase [EC:2.4.1.25]"
"0.04696","0.031473","K00712","poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]"
"0.052402","0.048965","K00721","dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"0.045607","0.056584","K00748","lipid-A-disaccharide synthase [EC:2.4.1.182]"
"0.048138","0.054321","K00759","adenine phosphoribosyltransferase [EC:2.4.2.7]"
"0.049621","0.053994","K00760","hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]"
"0.050498","0.051908","K00761","uracil phosphoribosyltransferase [EC:2.4.2.9]"
"0.05133","0.050359","K00762","orotate phosphoribosyltransferase [EC:2.4.2.10]"
"0.053393","0.047889","K00763","nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"0.049466","0.053678","K00764","amidophosphoribosyltransferase [EC:2.4.2.14]"
"0.049781","0.044582","K00768","nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"
"0.041401","0.056324","K00788","thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]"
"0.051947","0.049584","K00789","S-adenosylmethionine synthetase [EC:2.5.1.6]"
"0.048877","0.048411","K00790","UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]"
"0.050799","0.051898","K00791","tRNA dimethylallyltransferase [EC:2.5.1.75]"
"0.04532","0.057048","K00793","riboflavin synthase [EC:2.5.1.9]"
"0.045801","0.057738","K00794","6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"0.051692","0.047224","K00796","dihydropteroate synthase [EC:2.5.1.15]"
"0.049814","0.052667","K00800","3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]"
"0.050396","0.052067","K00806","undecaprenyl diphosphate synthase [EC:2.5.1.31]"
"0.052842","0.047276","K00812","aspartate aminotransferase [EC:2.6.1.1]"
"0.043952","0.048466","K00817","histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"0.05133","0.050113","K00820","glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]"
"0.050189","0.051484","K00826","branched-chain amino acid aminotransferase [EC:2.6.1.42]"
"0.048582","0.043196","K00845","glucokinase [EC:2.7.1.2]"
"0.0518","0.044045","K00847","fructokinase [EC:2.7.1.4]"
"0.046301","0.050209","K00849","galactokinase [EC:2.7.1.6]"
"0.051416","0.0485","K00850","6-phosphofructokinase 1 [EC:2.7.1.11]"
"0.047304","0.047697","K00857","thymidine kinase [EC:2.7.1.21]"
"0.050408","0.052009","K00858","NAD+ kinase [EC:2.7.1.23]"
"0.050467","0.052152","K00859","dephospho-CoA kinase [EC:2.7.1.24]"
"0.051464","0.042262","K00868","pyridoxine kinase [EC:2.7.1.35]"
"0.051368","0.05005","K00873","pyruvate kinase [EC:2.7.1.40]"
"0.049989","0.047333","K00876","uridine kinase [EC:2.7.1.48]"
"0.041466","0.042061","K00882","1-phosphofructokinase [EC:2.7.1.56]"
"0.05224","0.048438","K00891","shikimate kinase [EC:2.7.1.71]"
"0.047902","0.055781","K00912","tetraacyldisaccharide 4-kinase [EC:2.7.1.130]"
"0.045933","0.054535","K00919","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]"
"0.049938","0.052933","K00925","acetate kinase [EC:2.7.2.1]"
"0.052176","0.049727","K00927","phosphoglycerate kinase [EC:2.7.2.3]"
"0.051616","0.050387","K00928","aspartate kinase [EC:2.7.2.4]"
"0.049945","0.052632","K00939","adenylate kinase [EC:2.7.4.3]"
"0.047076","0.053436","K00941","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]"
"0.050725","0.049576","K00942","guanylate kinase [EC:2.7.4.8]"
"0.04559","0.045871","K00943","dTMP kinase [EC:2.7.4.9]"
"0.051287","0.050282","K00945","CMP/dCMP kinase [EC:2.7.4.25]"
"0.047612","0.048823","K00946","thiamine-monophosphate kinase [EC:2.7.4.16]"
"0.049323","0.05019","K00948","ribose-phosphate pyrophosphokinase [EC:2.7.6.1]"
"0.048762","0.051351","K00949","thiamine pyrophosphokinase [EC:2.7.6.2]"
"0.053327","0.042791","K00950","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]"
"0.050693","0.052393","K00951","GTP pyrophosphokinase [EC:2.7.6.5]"
"0.050457","0.051946","K00954","pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"
"0.042941","0.045956","K00963","UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
"0.052344","0.047926","K00969","nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]"
"0.050233","0.044324","K00971","mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"
"0.050823","0.050695","K00973","glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"
"0.046447","0.053636","K00975","glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]"
"0.048097","0.055019","K00979","3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]"
"0.03952","0.059124","K00981","phosphatidate cytidylyltransferase [EC:2.7.7.41]"
"0.049456","0.051482","K00991","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]"
"0.025633","0.047211","K00995","CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]"
"0.050301","0.051829","K01000","phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]"
"0.046305","0.052708","K01069","hydroxyacylglutathione hydrolase [EC:3.1.2.6]"
"0.048177","0.043244","K01077","alkaline phosphatase [EC:3.1.3.1]"
"0.046273","0.034934","K01081","5-nucleotidase [EC:3.1.3.5]"
"0.051524","0.048067","K01091","phosphoglycolate phosphatase [EC:3.1.3.18]"
"0.034545","0.058409","K01119","2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]"
"0.049827","0.047573","K01129","dGTPase [EC:3.1.5.1]"
"0.046827","0.043234","K01130","arylsulfatase [EC:3.1.6.1]"
"0.043438","0.04426","K01173","endonuclease G, mitochondrial"
"0.051265","0.039348","K01176","alpha-amylase [EC:3.2.1.1]"
"0.048444","0.035875","K01186","sialidase-1 [EC:3.2.1.18]"
"0.052996","0.043295","K01187","alpha-glucosidase [EC:3.2.1.20]"
"0.048804","0.043603","K01190","beta-galactosidase [EC:3.2.1.23]"
"0.045802","0.044119","K01193","beta-fructofuranosidase [EC:3.2.1.26]"
"0.05203","0.038017","K01198","xylan 1,4-beta-xylosidase [EC:3.2.1.37]"
"0.044798","0.029513","K01200","pullulanase [EC:3.2.1.41]"
