"0.038772","0.043634","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.047155","0.046386","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"0.028606","0.048532","K00010","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]"
"0.047649","0.0554","K00012","UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"0.050745","0.049967","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"0.055055","0.04848","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"0.051476","0.04712","K00018","glycerate dehydrogenase [EC:1.1.1.29]"
"0.047588","0.052879","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.034734","0.032998","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"0.044636","0.034776","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.048933","0.043434","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.054472","0.054736","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"0.040177","0.04325","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"0.052325","0.049915","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.052467","0.051317","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"0.054636","0.056462","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.050409","0.058798","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"0.047414","0.054713","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.05236","0.048585","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.053615","0.051626","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"0.056388","0.051859","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"0.044426","0.053638","K00239","succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
"0.04336","0.054717","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
"0.043401","0.053521","K00241","succinate dehydrogenase / fumarate reductase, cytochrome b subunit"
"0.040093","0.032242","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"0.045512","0.049578","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.035124","0.037747","K00266","glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]"
"0.044779","0.037695","K00286","pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
"0.051732","0.054872","K00287","dihydrofolate reductase [EC:1.5.1.3]"
"0.043923","0.032139","K00297","methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]"
"0.043619","0.038956","K00355","NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"0.017327","0.029294","K00368","nitrite reductase (NO-forming) [EC:1.7.2.1]"
"0.039804","0.036355","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"0.047275","0.052055","K00384","thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"0.039798","0.041076","K00432","glutathione peroxidase [EC:1.11.1.9]"
"0.058124","0.051041","K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"0.051143","0.038211","K00526","ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"0.050688","0.03851","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"0.042277","0.034202","K00549","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"0.041678","0.044948","K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"0.055004","0.053401","K00560","thymidylate synthase [EC:2.1.1.45]"
"0.05627","0.049632","K00566","tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]"
"0.055123","0.051611","K00588","caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"
"0.057588","0.050464","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]"
