"0.047642","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.051148","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"0.03917","K00010","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]"
"0.044438","K00012","UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"0.045631","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"0.050919","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"0.052594","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"0.050256","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.045785","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"0.03967","K00036","glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"0.050989","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.051702","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.05183","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"0.040089","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"0.049761","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.050079","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"0.052263","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.052082","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"0.048464","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.048834","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.051347","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"0.047601","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]"
"0.051859","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"0.043617","K00239","succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
"0.040392","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
"0.039102","K00241","succinate dehydrogenase / fumarate reductase, cytochrome b subunit"
"0.039369","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"0.042877","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.050756","K00286","pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
"0.052432","K00287","dihydrofolate reductase [EC:1.5.1.3]"
"0.050196","K00297","methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]"
"0.037409","K00336","NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]"
"0.04933","K00355","NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"0.033126","K00368","nitrite reductase (NO-forming) [EC:1.7.2.1]"
"0.048315","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"0.045657","K00384","thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"0.052522","K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"0.051811","K00526","ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"0.024278","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"0.048724","K00549","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"0.032048","K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"0.051995","K00560","thymidylate synthase [EC:2.1.1.45]"
"0.050625","K00566","tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]"
"0.050876","K00588","caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"
"0.051938","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]"
"0.05179","K00602","phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"
"0.049396","K00604","methionyl-tRNA formyltransferase [EC:2.1.2.9]"
"0.051693","K00609","aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"
"0.048737","K00611","ornithine carbamoyltransferase [EC:2.1.3.3]"
"0.048534","K00615","transketolase [EC:2.2.1.1]"
"0.050932","K00616","transaldolase [EC:2.2.1.2]"
"0.035166","K00627","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"
