"0.069156","-0.00112","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.068667","0.034172","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"-0.031054","-0.045648","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"0.070168","0.028578","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"0.02161","-0.032898","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.014223","0.053576","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"-0.021409","0.06048","K00036","glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"0.03119","-0.040138","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.032978","-0.044054","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.068524","0.064299","K00054","hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]"
"0.034838","0.081639","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"0.010898","-0.064125","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.035596","-0.020674","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"-0.01306","0.084194","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.040445","-0.0059669","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"-0.052085","-0.00073514","K00124","formate dehydrogenase iron-sulfur subunit"
"-0.054482","0.014017","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.0017837","0.063336","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"-0.014801","-0.019347","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]"
"0.065616","0.071488","K00161","pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]"
"0.065796","0.068892","K00162","pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
"0.047548","-0.010731","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"0.035099","0.062833","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"-0.024019","-0.039563","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.042787","0.054184","K00285","D-amino-acid dehydrogenase [EC:1.4.5.1]"
"0.026173","0.071736","K00286","pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
