"-0.0023626","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.015059","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"0.047159","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"-0.013025","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"0.055832","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.021833","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"0.019385","K00036","glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"0.043668","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.038011","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.093486","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"-0.029023","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"-0.087134","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.049156","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"0.10528","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.035692","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"0.040672","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.063476","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.051673","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"-0.015967","K00135","succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]"
"0.023642","K00147","glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]"
"0.099874","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"0.030747","K00239","succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
"0.018266","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
"0.013365","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"0.033959","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.020462","K00286","pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
"0.046092","K00287","dihydrofolate reductase [EC:1.5.1.3]"
"0.061433","K00297","methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]"
"0.026064","K00355","NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"0.038145","K00368","nitrite reductase (NO-forming) [EC:1.7.2.1]"
"0.027357","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"0.007435","K00384","thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"0.055518","K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"0.04081","K00526","ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"0.023059","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"0.027353","K00549","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"0.014705","K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"0.061857","K00560","thymidylate synthase [EC:2.1.1.45]"
"0.065364","K00566","tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]"
"0.036894","K00588","caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"
"0.056976","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]"
"0.054369","K00602","phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"
"0.068191","K00604","methionyl-tRNA formyltransferase [EC:2.1.2.9]"
"0.030631","K00609","aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"
"0.015338","K00611","ornithine carbamoyltransferase [EC:2.1.3.3]"
"0.026221","K00615","transketolase [EC:2.2.1.1]"
"0.031894","K00616","transaldolase [EC:2.2.1.2]"
"-0.0072881","K00627","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"
"0.04402","K00640","serine O-acetyltransferase [EC:2.3.1.30]"
"0.022647","K00641","homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]"
"0.038212","K00645","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"
"0.018094","K00647","3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]"
"0.043437","K00648","3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"0.040556","K00655","1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]"
"0.035256","K00656","formate C-acetyltransferase [EC:2.3.1.54]"
"0.037081","K00658","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"
"0.047233","K00674","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"
"0.026018","K00677","UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]"
"0.039472","K00688","glycogen phosphorylase [EC:2.4.1.1]"
"0.042915","K00700","1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
"0.020927","K00705","4-alpha-glucanotransferase [EC:2.4.1.25]"
"0.035224","K00721","dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"0.029662","K00748","lipid-A-disaccharide synthase [EC:2.4.1.182]"
"0.067558","K00759","adenine phosphoribosyltransferase [EC:2.4.2.7]"
"0.042402","K00760","hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]"
"0.10939","K00761","uracil phosphoribosyltransferase [EC:2.4.2.9]"
"0.068316","K00762","orotate phosphoribosyltransferase [EC:2.4.2.10]"
"0.03315","K00763","nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"0.055612","K00764","amidophosphoribosyltransferase [EC:2.4.2.14]"
"0.0062981","K00765","ATP phosphoribosyltransferase [EC:2.4.2.17]"
"0.015313","K00766","anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"0.01304","K00788","thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]"
"0.081756","K00789","S-adenosylmethionine synthetase [EC:2.5.1.6]"
"0.042119","K00790","UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]"
"0.061576","K00791","tRNA dimethylallyltransferase [EC:2.5.1.75]"
"0.030877","K00793","riboflavin synthase [EC:2.5.1.9]"
"0.032885","K00794","6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"0.066198","K00796","dihydropteroate synthase [EC:2.5.1.15]"
"0.032561","K00797","spermidine synthase [EC:2.5.1.16]"
"-0.044246","K00799","glutathione S-transferase [EC:2.5.1.18]"
"0.032491","K00800","3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]"
"0.10819","K00806","undecaprenyl diphosphate synthase [EC:2.5.1.31]"
"-0.0089889","K00812","aspartate aminotransferase [EC:2.6.1.1]"
"0.027777","K00817","histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"0.054598","K00820","glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]"
"0.069262","K00826","branched-chain amino acid aminotransferase [EC:2.6.1.42]"
"0.01575","K00831","phosphoserine aminotransferase [EC:2.6.1.52]"
"-0.0046759","K00845","glucokinase [EC:2.7.1.2]"
"0.03114","K00847","fructokinase [EC:2.7.1.4]"
"0.046711","K00849","galactokinase [EC:2.7.1.6]"
"0.029554","K00850","6-phosphofructokinase 1 [EC:2.7.1.11]"
"-0.0079144","K00852","ribokinase [EC:2.7.1.15]"
"0.086588","K00858","NAD+ kinase [EC:2.7.1.23]"
"0.059541","K00859","dephospho-CoA kinase [EC:2.7.1.24]"
"0.036129","K00872","homoserine kinase [EC:2.7.1.39]"
"0.061033","K00873","pyruvate kinase [EC:2.7.1.40]"
"0.023357","K00876","uridine kinase [EC:2.7.1.48]"
"0.035869","K00882","1-phosphofructokinase [EC:2.7.1.56]"
"0.07559","K00891","shikimate kinase [EC:2.7.1.71]"
"0.029347","K00912","tetraacyldisaccharide 4-kinase [EC:2.7.1.130]"
"0.038321","K00919","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]"
"0.064063","K00925","acetate kinase [EC:2.7.2.1]"
"0.06084","K00927","phosphoglycerate kinase [EC:2.7.2.3]"
"0.02678","K00928","aspartate kinase [EC:2.7.2.4]"
"0.014849","K00931","glutamate 5-kinase [EC:2.7.2.11]"
"0.095767","K00939","adenylate kinase [EC:2.7.4.3]"
"0.043508","K00940","nucleoside-diphosphate kinase [EC:2.7.4.6]"
"0.018293","K00941","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]"
"0.070866","K00942","guanylate kinase [EC:2.7.4.8]"
"0.051295","K00943","dTMP kinase [EC:2.7.4.9]"
"0.046239","K00945","CMP/dCMP kinase [EC:2.7.4.25]"
"0.052929","K00946","thiamine-monophosphate kinase [EC:2.7.4.16]"
"0.037185","K00948","ribose-phosphate pyrophosphokinase [EC:2.7.6.1]"
"0.031122","K00950","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]"
"0.054464","K00951","GTP pyrophosphokinase [EC:2.7.6.5]"
"0.11133","K00954","pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"
"0.016358","K00963","UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
"0.015043","K00969","nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]"
"0.047135","K00973","glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"
"0.047877","K00975","glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]"
"0.028449","K00979","3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]"
"0.045095","K00981","phosphatidate cytidylyltransferase [EC:2.7.7.41]"
"0.030702","K00991","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]"
"0.044713","K00995","CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]"
"0.025078","K00997","holo-[acyl-carrier protein] synthase [EC:2.7.8.7]"
