"-0.028573","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"-0.0046287","K00002","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]"
"-0.025885","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"-0.019874","K00004","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]"
"-0.022188","K00005","glycerol dehydrogenase [EC:1.1.1.6]"
"0.020127","K00007","D-arabinitol 4-dehydrogenase [EC:1.1.1.11]"
"-0.023192","K00008","L-iditol 2-dehydrogenase [EC:1.1.1.14]"
"-0.017075","K00009","mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]"
"-0.021208","K00010","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]"
"-0.010136","K00011","aldehyde reductase [EC:1.1.1.21]"
"-0.020891","K00012","UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"-0.013596","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"-0.023105","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"-0.014779","K00015","glyoxylate reductase [EC:1.1.1.26]"
"-0.029445","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"-0.017703","K00018","glycerate dehydrogenase [EC:1.1.1.29]"
"-0.012021","K00019","3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]"
"-0.0059135","K00020","3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]"
"0.0029636","K00023","acetoacetyl-CoA reductase [EC:1.1.1.36]"
"-0.023469","K00024","malate dehydrogenase [EC:1.1.1.37]"
"-0.016207","K00027","malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]"
"0.016097","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"
"0.0039333","K00030","isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"-0.012861","K00031","isocitrate dehydrogenase [EC:1.1.1.42]"
"0.0090745","K00032","phosphogluconate 2-dehydrogenase [EC:1.1.1.43]"
"-0.022389","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"-0.021521","K00034","glucose 1-dehydrogenase [EC:1.1.1.47]"
"-0.020951","K00036","glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"-0.026722","K00038","3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]"
"-0.0015875","K00039","ribitol 2-dehydrogenase [EC:1.1.1.56]"
"0.016436","K00040","fructuronate reductase [EC:1.1.1.57]"
"-0.02128","K00041","tagaturonate reductase [EC:1.1.1.58]"
"0.00023788","K00042","2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]"
"0.0034423","K00043","4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]"
"-0.015147","K00045","mannitol 2-dehydrogenase [EC:1.1.1.67]"
"-0.014732","K00048","lactaldehyde reductase [EC:1.1.1.77]"
"-0.02309","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"-0.023622","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"-0.021453","K00054","hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]"
"-0.0077001","K00055","aryl-alcohol dehydrogenase [EC:1.1.1.90]"
"-0.022908","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"-0.022586","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"-0.025481","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"-0.020201","K00060","threonine 3-dehydrogenase [EC:1.1.1.103]"
"0.003027","K00064","D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]"
"-0.02695","K00065","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]"
"0.020534","K00066","GDP-mannose 6-dehydrogenase [EC:1.1.1.132]"
"-0.023165","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"-0.0095148","K00068","sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]"
"-0.014853","K00073","ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]"
"-0.021399","K00074","3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]"
"-0.022926","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"0.016892","K00076","7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]"
"-0.026308","K00077","2-dehydropantoate 2-reductase [EC:1.1.1.169]"
"-0.014076","K00086","1,3-propanediol dehydrogenase [EC:1.1.1.202]"
"-0.014408","K00087","xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]"
"-0.026137","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"-0.013896","K00090","glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]"
"0.016657","K00096","glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]"
"0.01837","K00097","4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]"
"-0.020583","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.0029975","K00100","butanol dehydrogenase [EC:1.1.1.-]"
"-0.014986","K00101","L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]"
"0.018977","K00102","D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]"
"0.021606","K00103","L-gulonolactone oxidase [EC:1.1.3.8]"
"0.021192","K00104","glycolate oxidase [EC:1.1.3.15]"
"-0.015696","K00105","alpha-glycerophosphate oxidase [EC:1.1.3.21]"
"0.028705","K00108","choline dehydrogenase [EC:1.1.99.1]"
"-0.023711","K00111","glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]"
"-0.0084005","K00112","glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]"
"-0.0083603","K00113","glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]"
"-0.014258","K00116","malate dehydrogenase (quinone) [EC:1.1.5.4]"
"0.029104","K00117","quinoprotein glucose dehydrogenase [EC:1.1.5.2]"
"-0.0039104","K00121","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]"
